Resolution	0,3125 Hz			
          3,250000000e+01	         -6,950854973e-03	          4,498077253e-03		
          3,281250000e+01	         -7,401656638e-03	          5,296454032e-03		
          3,312500000e+01	         -6,675598351e-03	          5,911276507e-03		
          3,343750000e+01	         -6,851562016e-03	          5,335451126e-03		
          3,375000000e+01	         -9,266196979e-03	          5,770683280e-03		
          3,406250000e+01	         -1,074568651e-02	          7,785023850e-03		
          3,437500000e+01	         -8,320710616e-03	          5,089401868e-03		
          3,468750000e+01	         -1,085227152e-02	          6,700663950e-03		
          3,500000000e+01	         -9,201030372e-03	          6,588013867e-03		
          3,531250000e+01	         -9,658284575e-03	          5,668971286e-03		
          3,562500000e+01	         -9,907386120e-03	          8,594753161e-03		
          3,593750000e+01	         -1,061864072e-02	          7,814824957e-03		
          3,625000000e+01	         -1,221005857e-02	          7,524787442e-03		
          3,656250000e+01	         -1,215115457e-02	          8,891600295e-03		
          3,687500000e+01	         -1,320314617e-02	          9,480720882e-03		
          3,718750000e+01	         -1,268730782e-02	          9,551942678e-03		
          3,750000000e+01	         -1,381221014e-02	          1,061945517e-02		
          3,781250000e+01	         -1,397411239e-02	          1,375642490e-02		
          3,812500000e+01	         -1,320787180e-02	          1,079078134e-02		
          3,843750000e+01	         -1,533321456e-02	          1,167156758e-02		
          3,875000000e+01	         -1,385525137e-02	          1,243525237e-02		
          3,906250000e+01	         -1,569284422e-02	          1,391571514e-02		
          3,937500000e+01	         -1,616942184e-02	          1,499999070e-02		
          3,968750000e+01	         -1,386570094e-02	          1,610207932e-02		
          4,000000000e+01	         -1,499977038e-02	          1,815092915e-02		
          4,031250000e+01	         -1,345920093e-02	          1,937510316e-02		
          4,062500000e+01	         -1,380359004e-02	          2,133387122e-02		
          4,093750000e+01	         -1,418396688e-02	          2,226496948e-02		
          4,125000000e+01	         -1,653002853e-02	          2,344196618e-02		
          4,156250000e+01	         -1,523356300e-02	          2,583446362e-02		
          4,187500000e+01	         -1,371035683e-02	          2,620754840e-02		
          4,218750000e+01	         -1,037300135e-02	          2,914245409e-02		
          4,250000000e+01	         -9,194195681e-03	          3,018873923e-02		
          4,281250000e+01	         -1,056507698e-02	          3,216725009e-02		
          4,312500000e+01	         -6,797662469e-03	          3,462027207e-02		
          4,343750000e+01	         -6,512722102e-03	          3,879076773e-02		
          4,375000000e+01	         -2,155560399e-03	          3,639978068e-02		
          4,406250000e+01	         -7,120834389e-04	          3,643244983e-02		
          4,437500000e+01	          3,540017064e-03	          3,636303624e-02		
          4,468750000e+01	          6,092581578e-03	          3,845352785e-02		
          4,500000000e+01	          7,877360557e-03	          3,766966263e-02		
          4,531250000e+01	          9,686549472e-03	          3,693202959e-02		
          4,562500000e+01	          1,556832763e-02	          3,648338333e-02		
          4,593750000e+01	          1,534378721e-02	          3,445702962e-02		
          4,625000000e+01	          1,859702722e-02	          3,206296711e-02		
          4,656250000e+01	          2,075171296e-02	          2,969349612e-02		
          4,687500000e+01	          2,081362785e-02	          2,928970840e-02		
          4,718750000e+01	          2,145228703e-02	          2,670960189e-02		
          4,750000000e+01	          1,974548932e-02	          2,521393202e-02		
          4,781250000e+01	          2,343156980e-02	          2,308333788e-02		
          4,812500000e+01	          2,433594924e-02	          2,273482790e-02		
          4,843750000e+01	          2,188379186e-02	          1,882576600e-02		
          4,875000000e+01	          2,266551763e-02	          1,496760570e-02		
          4,906250000e+01	          2,342830896e-02	          1,796866718e-02		
          4,937500000e+01	          2,318872553e-02	          1,467237075e-02		
          4,968750000e+01	          2,339228020e-02	          1,360143027e-02		
          5,000000000e+01	          2,138425465e-02	          1,225526356e-02		
          5,031250000e+01	          2,293038546e-02	          1,077771595e-02		
          5,062500000e+01	          2,177880687e-02	          1,096807000e-02		
          5,093750000e+01	          1,861794308e-02	          1,014044559e-02		
          5,125000000e+01	          2,136465468e-02	          8,262140140e-03		
          5,156250000e+01	          2,047944974e-02	          8,132091833e-03		
          5,187500000e+01	          1,925423640e-02	          8,069408842e-03		
          5,218750000e+01	          2,013022560e-02	          8,795342530e-03		
          5,250000000e+01	          1,820855450e-02	          6,752610185e-03		
          5,281250000e+01	          1,761144593e-02	          7,939707739e-03		
          5,312500000e+01	          1,913188510e-02	          4,942432078e-03		
          5,343750000e+01	          1,716651180e-02	          6,634235403e-03		
          5,375000000e+01	          1,891043686e-02	          6,411652095e-03		
          5,406250000e+01	          1,782490011e-02	          6,940659918e-03		
          5,437500000e+01	          1,694853864e-02	          5,828259246e-03		
          5,468750000e+01	          1,712772515e-02	          6,888514629e-03		
          5,500000000e+01	          1,625486308e-02	          5,884126540e-03		
          5,531250000e+01	          1,596023745e-02	          4,337680061e-03		
          5,562500000e+01	          1,434805873e-02	          5,182516177e-03		
          5,593750000e+01	          1,377127189e-02	          3,816410649e-03		
          5,625000000e+01	          1,444113391e-02	          3,641743114e-03		
          5,656250000e+01	          1,529806255e-02	          5,447336903e-03		
          5,687500000e+01	          1,278665092e-02	          5,121555914e-03		
          5,718750000e+01	          1,433273158e-02	          5,736845253e-03		
          5,750000000e+01	          1,411156900e-02	          5,416597128e-03		
          5,781250000e+01	          1,317200563e-02	          4,275310846e-03		
          5,812500000e+01	          1,275499831e-02	          6,141858819e-03		
          5,843750000e+01	          1,396866348e-02	          5,269290010e-03		
          5,875000000e+01	          1,486638602e-02	          5,461345892e-03		
          5,906250000e+01	          1,409679038e-02	          5,442112877e-03		
          5,937500000e+01	          1,320673370e-02	          2,455426961e-03		
          5,968750000e+01	          1,223313819e-02	          5,217879777e-03		
          6,000000000e+01	          1,330126152e-02	          5,066032026e-03		
          6,031250000e+01	          1,204457411e-02	          5,003056153e-03		
          6,062500000e+01	          1,162158681e-02	          5,011887841e-03		
          6,093750000e+01	          1,266146728e-02	          2,204365077e-03		
          6,125000000e+01	          1,245939412e-02	          4,116992703e-03		
          6,156250000e+01	          1,290391191e-02	          4,073059528e-03		
          6,187500000e+01	          1,241845511e-02	          3,487239285e-03		
          6,218750000e+01	          1,064477529e-02	          4,218446003e-03		
          6,250000000e+01	          1,404658929e-02	          4,676524913e-03		
          6,281250000e+01	          1,238573657e-02	          3,921960129e-03		
          6,312500000e+01	          1,148095901e-02	          3,747568763e-03		
          6,343750000e+01	          1,149595112e-02	          3,268786726e-03		
          6,375000000e+01	          1,302191594e-02	          3,648906396e-03		
          6,406250000e+01	          1,168033051e-02	          4,015045947e-03		
          6,437500000e+01	          1,200865019e-02	          3,475172211e-03		
          6,468750000e+01	          1,244768792e-02	          3,859186728e-03		
          6,500000000e+01	          1,043379257e-02	          5,126874148e-03		
          6,531250000e+01	          1,093576476e-02	          4,687591019e-03		
          6,562500000e+01	          1,034963986e-02	          4,568265792e-03		
          6,593750000e+01	          1,197214203e-02	          4,134424736e-03		
          6,625000000e+01	          1,195687186e-02	          3,284872106e-03		
          6,656250000e+01	          1,198833682e-02	          3,322580288e-03		
          6,687500000e+01	          9,827392276e-03	          3,642164394e-03		
          6,718750000e+01	          1,086258358e-02	          4,743552901e-03		
          6,750000000e+01	          1,194228698e-02	          5,103940782e-03		
          6,781250000e+01	          9,815441443e-03	          2,753025296e-03		
          6,812500000e+01	          1,155615733e-02	          4,087039647e-03		
          6,843750000e+01	          9,062361967e-03	          2,763890639e-03		
          6,875000000e+01	          1,147880817e-02	          3,219600275e-03		
          6,906250000e+01	          1,123735804e-02	          2,854609652e-03		
          6,937500000e+01	          1,164003424e-02	          4,689047456e-03		
          6,968750000e+01	          1,145299574e-02	          3,839954473e-03		
          7,000000000e+01	          8,741513640e-03	          2,788863168e-03		
          7,031250000e+01	          9,786699425e-03	          2,821257864e-03		
          7,062500000e+01	          9,754623633e-03	          3,466217824e-03		
          7,093750000e+01	          1,029889859e-02	          3,750653339e-03		
          7,125000000e+01	          1,005322958e-02	          4,491958244e-03		
          7,156250000e+01	          1,093633002e-02	          4,662491232e-03		
          7,187500000e+01	          9,781078051e-03	          2,833639284e-03		
          7,218750000e+01	          1,073112670e-02	          2,875329304e-03		
          7,250000000e+01	          9,480670739e-03	          3,900876368e-03		
          7,281250000e+01	          8,637995725e-03	          3,855559312e-03		
          7,312500000e+01	          1,125134120e-02	          5,051720277e-03		
          7,343750000e+01	          9,476007407e-03	          3,564911340e-03		
          7,375000000e+01	          9,460226686e-03	          2,212921546e-03		
          7,406250000e+01	          9,064842543e-03	          4,121972470e-03		
          7,437500000e+01	          1,069533574e-02	          3,773082993e-03		
          7,468750000e+01	          9,018825380e-03	          2,679512290e-03		
          7,500000000e+01	          8,833136184e-03	          3,020789285e-03		
          7,531250000e+01	          1,094211170e-02	          3,716435058e-03		
          7,562500000e+01	          8,855664225e-03	          4,049961296e-03		
          7,593750000e+01	          7,939429671e-03	          3,143883241e-03		
          7,625000000e+01	          8,475364115e-03	          2,734128089e-03		
          7,656250000e+01	          8,756232994e-03	          2,629967048e-03		
          7,687500000e+01	          1,013857357e-02	          3,310891568e-03		
          7,718750000e+01	          1,033367984e-02	          3,507309163e-03		
          7,750000000e+01	          1,027448105e-02	          3,197734733e-03		
          7,781250000e+01	          8,329429481e-03	          4,225905587e-03		
          7,812500000e+01	          8,687736413e-03	          2,009720544e-03		
          7,843750000e+01	          9,387580362e-03	          3,839037457e-03		
          7,875000000e+01	          9,468909083e-03	          2,517494366e-03		
          7,906250000e+01	          9,699225864e-03	          2,202097990e-03		
          7,937500000e+01	          8,834498411e-03	          2,888962408e-03		
          7,968750000e+01	          8,486571154e-03	          1,371933268e-03		
          8,000000000e+01	          8,200314144e-03	          2,923681552e-03		
          8,031250000e+01	          8,969252596e-03	          2,855385165e-03		
          8,062500000e+01	          9,298648845e-03	          4,416680914e-03		
          8,093750000e+01	          8,861675349e-03	          2,381282415e-03		
          8,125000000e+01	          8,394517074e-03	          2,373583701e-03		
          8,156250000e+01	          7,987495875e-03	          3,174760530e-03		
          8,187500000e+01	          7,505967730e-03	          2,205106401e-03		
          8,218750000e+01	          9,320584283e-03	          4,988280293e-04		
          8,250000000e+01	          9,217828396e-03	          4,249876389e-03		
          8,281250000e+01	          8,815613361e-03	          3,246034559e-03		
          8,312500000e+01	          9,332367971e-03	          3,099529165e-03		
          8,343750000e+01	          8,673499499e-03	          2,031561583e-03		
          8,375000000e+01	          1,051662179e-02	          2,014062882e-03		
          8,406250000e+01	          8,898711534e-03	          3,225136177e-03		
          8,437500000e+01	          9,346103452e-03	          2,095569384e-03		
          8,468750000e+01	          7,719924102e-03	          3,341351756e-03		
          8,500000000e+01	          9,123172179e-03	          1,498873067e-03		
          8,531250000e+01	          7,896999277e-03	          5,108416361e-04		
          8,562500000e+01	          8,248492031e-03	          3,052870205e-03		
          8,593750000e+01	          8,591093456e-03	          2,290612975e-03		
          8,625000000e+01	          9,086647304e-03	          2,292260108e-03		
          8,656250000e+01	          8,776683884e-03	          2,526513522e-03		
          8,687500000e+01	          9,274802642e-03	          2,009687875e-03		
          8,718750000e+01	          8,690331711e-03	          2,602218210e-03		
          8,750000000e+01	          8,841901394e-03	          1,508921776e-03		
          8,781250000e+01	          9,270827641e-03	          2,881548409e-03		
          8,812500000e+01	          8,810160651e-03	          2,766601799e-03		
          8,843750000e+01	          7,734929120e-03	          2,995562050e-03		
          8,875000000e+01	          7,792719336e-03	          1,730274103e-03		
          8,906250000e+01	          1,012286807e-02	          3,008350124e-03		
          8,937500000e+01	          8,573579750e-03	          9,682011119e-04		
          8,968750000e+01	          9,838816603e-03	          1,043421746e-03		
          9,000000000e+01	          7,680916371e-03	          3,718195014e-03		
          9,031250000e+01	          9,557395388e-03	          2,861612058e-03		
          9,062500000e+01	          8,658113087e-03	          1,724166491e-03		
          9,093750000e+01	          8,752640146e-03	          1,869342706e-03		
          9,125000000e+01	          8,765701730e-03	          1,874185148e-03		
          9,156250000e+01	          7,255893708e-03	          1,876723276e-03		
          9,187500000e+01	          8,810292847e-03	          1,389989434e-03		
          9,218750000e+01	          8,969182700e-03	          2,097622983e-03		
          9,250000000e+01	          7,741878533e-03	          1,583409633e-03		
          9,281250000e+01	          8,721287635e-03	          1,406492010e-03		
          9,312500000e+01	          8,282922281e-03	          2,162476763e-03		
          9,343750000e+01	          8,937830188e-03	          1,804048462e-03		
          9,375000000e+01	          9,270390027e-03	          1,584935302e-03		
          9,406250000e+01	          1,069886021e-02	          1,559491728e-03		
          9,437500000e+01	          8,414868438e-03	          1,868585807e-03		
          9,468750000e+01	          7,788573392e-03	          2,158512019e-03		
          9,500000000e+01	          8,250522077e-03	          4,059429748e-05		
          9,531250000e+01	          7,865295002e-03	          1,916276885e-03		
          9,562500000e+01	          8,548700289e-03	          1,048509207e-03		
          9,593750000e+01	          9,083632625e-03	          1,643999804e-03		
          9,625000000e+01	          8,416749573e-03	          1,157878984e-03		
